t,q1,q2,q3,qd1,qd2,qd3,tau1,tau2,tau3,tip_x,tip_y,tip_z
3.064,0.38345986610852717,-0.38909549573045216,-0.38728642566299154,-0.6967272992925693,1.139544548997879,0.08398544507680564,-1.0158762436342956,2.685066846730597,1.6615538936777507,-0.0972060943328964,0.0,0.6567500759028178
3.0660000000000003,0.38204626378461515,-0.38678364480944283,-0.38711211069538,-0.7068011619560183,1.1559254605046538,0.08715748380577246,-0.9735155476559856,2.6728920361038484,1.657574781318502,-0.09759435689047313,0.0,0.6557533994858341
3.068,0.38061261682536124,-0.3844392180479354,-0.38693135846411075,-0.7168234796269424,1.172213380753712,0.09037611563461516,-0.9308260118720397,2.6603243190211683,1.6535985672309241,-0.09799060724233344,0.0,0.654745146015877
3.0700000000000003,0.37915903045377614,-0.3820624060886127,-0.38674407296162006,-0.7267931857925393,1.1884059796613604,0.09364275124534428,-0.8878116476071936,2.647368210011238,1.6496260423433298,-0.09839485350075378,0.0,0.6537255466271259
3.072,0.3776856120343615,-0.3796534042586341,-0.3865501553655846,-0.7367092097072978,1.2045009149892962,0.09695879801771753,-0.8444765096807365,2.6340283084219482,1.645657936879014,-0.09880710356700362,0.0,0.6526948352868868
3.074,0.3761924710813582,-0.377212412593211,-0.3863495040469237,-0.7465704765016434,1.2204958327115487,0.10032565933046776,-0.800824696124973,2.620309297905078,1.6416949202032751,-0.0992273651210463,0.0,0.6516532487469409
3.076,0.3746797192667578,-0.3747396358583992,-0.3861420145792224,-0.7563759073002139,1.2363883674058795,0.10374473385062376,-0.7568603478917615,2.606215945868935,1.6377376007048838,-0.09965564561096035,0.0,0.6506010264937045
3.078,0.37314747042805785,-0.372235283573059,-0.38592757974960024,-0.7661244193499885,1.252176142670087,0.10721741481109759,-0.7125876485469076,2.591753102898437,1.6337865257122373,-0.10009195224208312,0.0,0.6495384106971911
3.08,0.37159584057574085,-0.36969957002993176,-0.3857060895710468,-0.7758149261584908,1.2678567715636433,0.11074508927673136,-0.6680108239519682,2.5769257021419767,1.6298421814444637,-0.10053629196587877,0.0,0.6484656461587732
3.082,0.3700249479004563,-0.3671327143157816,-0.3854774312962488,-0.7854463376422769,1.2834278570750794,0.11432913739901596,-0.6231341419332932,2.561738758664323,1.625904992997665,-0.10098867146854013,0.0,0.6473829802577131
3.084,0.3684349127798845,-0.36453494033055056,-0.38524148943292935,-0.7950175602859201,1.2988869926155129,0.11797093165971492,-0.5779619119378863,2.5461973687650654,1.6219753243665376,-0.10144909715932093,0.0,0.646290662896481
3.086,0.3668258577852611,-0.36190647680547317,-0.38499814576072205,-0.8045274973116897,1.3142317625386946,0.12167183610364783,-0.5324984846759491,2.530306709261837,1.6180534785014982,-0.10191757515861072,0.0,0.6451889464448161
3.088,0.36519790768754085,-0.3592475573200973,-0.38474727934960024,-0.81397504886012,1.329459742687933,0.12543320556090914,-0.4867482517495687,2.514072036737796,1.6141396974015034,-0.1023941112857526,0.0,0.644078085682555
3.09,0.36355118946317755,-0.3565584203181568,-0.38448876657988257,-0.8233591121816529,1.3445685009702273,0.12925638485882082,-0.4407156452675407,2.4974986867526607,1.6102341622426615,-0.10287871104661278,0.0,0.6429583377411994
3.092,0.3618858322994985,-0.353839309122241,-0.3842224811638347,-0.8326785818395316,1.3595555979579175,0.13314270802393982,-0.3944051374457953,2.480592073016791,1.6063369935427168,-0.10337137962090487,0.0,0.6418299620442184
3.094,0.3602019675996503,-0.3510904719472047,-0.38394829416888576,-0.8419323499241097,1.374418587518137,0.13709349747446561,-0.34782124019327876,2.46335768652768,1.6024482513615128,-0.10387212184927558,0.0,0.6406932202460932
3.096,0.3584997289870928,-0.3483121619122641,-0.38366607404247893,-0.8511193062787334,1.3891550174703196,0.14111006320341624,-0.30096850468294756,2.44580109466834,1.5985679355374476,-0.10438094222015976,0.0,0.6395483761700809
3.098,0.35677925230961816,-0.34550463705172013,-0.383375686638573,-0.8602383387373387,1.4037624302719842,0.14519370195296633,-0.25385152090768814,2.4279279402669167,1.5946959859599166,-0.1048978448564109,0.0,0.6383956957447104
3.1,0.35504067564287034,-0.3426681603242541,-0.3830769952458123,-0.8692883333738955,1.4182383637329936,0.1493456963803656,-0.20647491722075517,2.409743940617261,1.5908322828777584,-0.10542283350171378,0.0,0.6372354469390024
3.102,0.3532841392933427,-0.33980299962073723,-0.38276986061738055,-0.8782681747638175,1.4325803517584397,0.1535673142158817,-0.15884335986060427,2.3912548864596332,1.5869766472436113,-0.10595591150678613,0.0,0.6360678996964058
3.104,0.3515097858008278,-0.33690942777049665,-0.3824541410025541,-0.8871767462574397,1.4467859251202837,0.15785980741323696,-0.11096155245977957,2.3724666409214032,1.5831288410941178,-0.10649708181537937,0.0,0.6348933258674667
3.106,0.3497177599402965,-0.33398772254598097,-0.382129692179968,-0.8960129302656555,1.460852612257831,0.1622244112930354,-0.06283423553774736,2.3533851384169884,1.5792885679658708,-0.10704634695008364,0.0,0.6337119991412229
3.108,0.34790820872318096,-0.3310381666657668,-0.3817963674926086,-0.9047756085577828,1.4747779401070873,0.1666623436797024,-0.014466185977179968,2.334016383506897,1.5754554733469,-0.10760370899794824,0.0,0.632524194975322
3.11,0.3460812813980375,-0.32806104779584877,-0.38145401788454364,-0.9134636625717173,1.4885594349590006,0.17117480403248658,0.034137783516144715,2.314366449715249,1.571629145163571,-0.10816916959592676,0.0,0.6313301905248873
3.112,0.34423712945056467,-0.32505665854915566,-0.38110249193940143,-0.922075973736411,1.5021946233465444,0.1757629725711001,0.08297282497037695,2.294441478305634,1.5678091143026518,-0.10874272991615058,0.0,0.6301302645701148
3.114,0.3423759066029513,-0.3220252964832345,-0.3807416359206082,-0.9306114238066953,1.5156810329605606,0.1804280093966014,0.1320340557215578,2.274247677014838,1.5639948551682712,-0.10932439065104949,0.0,0.6289246974426335
3.116,0.3404977688125304,-0.3189672640960461,-0.3803712938133919,-0.9390688952104489,1.5290161935942244,0.1851710536081509,0.18131655900476318,2.2537913187442684,1.5601857862735178,-0.10991415199832072,0.0,0.6277137709506202
3.118,0.33860287426971425,-0.3158828688198142,-0.3799913073685593,-0.9474472714080919,1.542197638115952,0.18999322241629835,0.23081538456249806,2.233078740208784,1.5563812708663092,-0.11051201364576158,0.0,0.626497768302694
3.12,0.3366913833951855,-0.31277242301287317,-0.3796015161480523,-0.955745437264363,1.5552229034705132,0.19489561025348662,0.2805255492706358,2.212116340542763,1.5525806175891987,-0.11111797475597501,0.0,0.625276974030599
3.122,0.33476345883632086,-0.30963624394945705,-0.37920175757228736,-0.9639622794323184,1.568089531708066,0.1998792878824851,0.33044203778186865,2.190910579863317,1.5487830811727,-0.11173203395095849,0.0,0.6240516739106846
3.124,0.3328192654628219,-0.3064746538073755,-0.37879186696928036,-0.9720966867494661,1.58079507104077,0.20494530150349197,0.38055980318690596,2.1694679777904056,1.5449878631616651,-0.11235418929658875,0.0,0.6228221548842252
3.126,0.33085897036153006,-0.30328797965352233,-0.378371677625559,-0.9801475506459273,1.5933370769265813,0.21009467186067105,0.4308737676933265,2.147795111924016,1.541194112674308,-0.11298443828701132,0.0,0.6215887049765633
3.128,0.3288827428304011,-0.3000765534271628,-0.37794102083886116,-0.9881137655644897,1.605713113179775,0.2153283933489162,0.48137882332245496,2.1258986162782127,1.5374009271932594,-0.1136227778289508,0.0,0.6203516132151337
3.13,0.3268907543716163,-0.2968407119209474,-0.37749972597261783,-0.9959942293923971,1.617920753107682,0.2206474331216609,0.5320698326239235,2.103785179672286,1.5336073533881673,-0.11426920422594983,0.0,0.619111169546362
3.132,0.3248831786838069,-0.2935807967596013,-0.3770476205122167,-1.003787843904689,1.6299575806730648,0.22605273020057634,0.5829416294082588,2.081461544078958,1.5298123879692325,-0.11492371316255051,0.0,0.6178676647514897
3.134,0.32286019165336916,-0.2902971543762383,-0.3765845301230406,-1.0114935152188822,1.6418211916814986,0.2315451945880261,0.6339890194973008,2.0589345029299717,1.5260149785710089,-0.11558629968843387,0.0,0.616621390361332
3.136,0.32082197134484763,-0.2869901359862522,-0.37611027871027425,-1.0191101542607572,1.653509194993059,0.2371257063831691,0.6852067814925598,2.036210899379182,1.5222140246658542,-0.1162569582025268,0.0,0.6153726385700135
3.138,0.31876869799036567,-0.2836600975587371,-0.375624688480469,-1.0266366772409858,1.6650192137575532,0.24279511490262543,0.7365896675612933,2.01329762452348,1.5184083785062767,-0.11693568243708913,0.0,0.6141217021477067
3.14,0.31670055397808106,-0.28030739978539215,-0.3751275800048557,-1.0340720061423077,1.676348886672475,0.24855423780664168,0.7881324042404041,1.9902016155819897,1.5145968460954236,-0.11762246544179816,0.0,0.6128688743524076
3.142,0.3146177238396472,-0.2769324080468666,-0.3746187722843923,-1.0414150692169384,1.6874958692627846,0.2544038602317137,0.8398296932579177,1.9669298540337437,1.5107781881849838,-0.1183172995678406,0.0,0.6116144488407882
3.144,0.3125203942366595,-0.27353549237650343,-0.374098082816531,-1.0486648014938593,1.6984578351815656,0.260344733930644,0.8916762123720068,1.9434893637146857,1.506951121299605,-0.11902017645202878,0.0,0.6103587195781692
3.146,0.31040875394606826,-0.2701170274214424,-0.37356532766368894,-1.0558201452956149,1.7092324775305316,0.2663775764210302,0.9436666162272809,1.9198872088741017,1.5031143187870064,-0.1197310870009522,0.0,0.6091019807476351
3.148,0.30828299384453983,-0.26667739240104377,-0.37302032152340253,-1.0628800507642113,1.7198175101992996,0.27250307014319697,0.9957955372283191,1.89613049219161,1.4992664118929067,-0.1204500213751799,0.0,0.6078445266583559
3.15,0.30614330689174846,-0.2632169710625992,-0.3724628778001453,-1.0698434763956832,1.7302106692222732,0.2787218616286013,1.0480575864300046,1.87222635275492,1.4954059908597819,-0.12117696897353053,0.0,0.606586651653152
3.152,0.3039898881125827,-0.25973615163429536,-0.3718928086787858,-1.0767093895828659,1.7404097141519212,0.2850345606797534,1.100447354444658,1.8481819639995472,1.4915316060485502,-0.12191191841741861,0.0,0.6053286500153475
3.154,0.30182293457825093,-0.25623532677540106,-0.3713099251996604,-1.0834767671658825,1.7504124294471648,0.29144173956270863,1.152959412365457,1.8240045316110405,1.4876417690821295,-0.12265485753529892,0.0,0.6040708158749596
3.156,0.2996426453862713,-0.25271489352365,-0.370714037335234,-1.090144595989826,1.7602166258755274,0.2979439322131968,1.2055883127060345,1.7997012913907637,1.483734954009885,-0.12340577334721742,0.0,0.6028134431142911
3.158,0.29744922163933313,-0.24917525323979473,-0.37010495406831906,-1.096711873469088,1.7698201419276354,0.3045416334574632,1.258328590355713,1.7752795070862417,1.4798095984918735,-0.12416465204948673,0.0,0.6015568252729526
3.16,0.2952428664230176,-0.24561681154930953,-0.3694824834718213,-1.103177608157759,1.7792208452425968,0.3112352982489027,1.3111747635501891,1.7507464681870217,1.475864105001808,-0.12493147899950169,0.0,0.6003012554523972
3.162,0.2930237847823666,-0.2420399782812241,-0.36884643278997814,-1.109540820325497,1.7884166340427237,0.31802534092157314,1.3641213348571135,1.726109487687326,1.4718968420476206,-0.1257062387007058,0.0,0.5990470262200106
3.164,0.29079218369729015,-0.2384451674040721,-0.3681966085210548,-1.1158005425382356,1.7974054385760034,0.32491213446167605,1.4171627921762229,1.7013758998165884,1.4679061454084918,-0.12648891478772917,0.0,0.5977944295128187
3.166,0.288548272056804,-0.23483279695894274,-0.3675328165014586,-1.1219558202430717,1.8061852225646702,0.33189600979809375,1.470293609753505,1.676553057739214,1.4638903193871535,-0.1272794900117062,0.0,0.5965437565408684
3.168,0.2862922606320907,-0.23120328898962642,-0.36685486199123246,-1.128005712356658,1.814753984658168,0.3389772551130685,1.5235082492089336,1.6516483312249317,1.4598476380763097,-0.12807794622579483,0.0,0.595295297690363
3.17,0.2840243620483779,-0.2275570694698489,-0.36616254976088425,-1.1339492918563878,1.8231097598887478,0.34615611517410566,1.5768011605771515,1.6266691042911154,1.455776346637919,-0.128884264370905,0.0,0.5940493424265989
3.172,0.2817447907556306,-0.22389456822759313,-0.3654556841795079,-1.1397856463736473,1.8312506211278878,0.35343279068817535,1.6301667833606936,1.6016227728186307,1.4516746625941592,-0.12969842446165697,0.0,0.5928061791967755
3.174,0.2794537629980538,-0.22021621886650977,-0.36473406930414937,-1.1455138787883825,1.8391746805416795,0.360807437679277,1.6835995475949996,1.5765167421427113,1.4475407771287816,-0.13052040557257927,0.0,0.5915660953327484
3.176,0.27715149678240536,-0.2165224586844232,-0.36399750897036853,-1.1511331078242069,1.8468800910432785,0.36828016689041926,1.7370938749247093,1.5513584246205894,1.4433728563976267,-0.13135018582456376,0.0,0.590329376953799
3.178,0.27483821184511886,-0.21281372858894226,-0.3632458068839464,-1.156642468643259,1.8543650477404752,0.3758510432110526,1.7906441796904635,1.5261552371774538,1.4391690428470074,-0.13218774237159114,0.0,0.58909630886949
3.18,0.27251412961823884,-0.20909047301018946,-0.36247876671368445,-1.1620411134399986,1.8616277893764062,0.3835200851309737,1.8442448700257073,1.5009145988326338,1.4349274565387007,-0.1330330513877389,0.0,0.5878671744826659
3.182,0.2701794731941726,-0.2053531398106667,-0.36169619218524107,-1.1673282120331125,1.8686665997613905,0.3912872642217002,1.8978903489625676,1.475643928207775,1.4306461964802208,-0.13388608805448682,0.0,0.5866422556926958
3.184,0.26783446728926324,-0.201602180192279,-0.3608978871759485,-1.172502952454688,1.8754798091938447,0.399152504646292,1.9515750155462772,1.4503506410188778,1.426323341959134,-0.13474682654833808,0.0,0.5854218327990192
3.186,0.26547933820619163,-0.19783804860054258,-0.36008365581055135,-1.1775645415357971,1.8820657958682083,0.4071156826985678,2.005293265957215,1.4250421475541453,1.4219569538800558,-0.13561524002875797,0.0,0.5842061844050703
3.188,0.2631143137952164,-0.194061202626007,-0.3592533025578061,-1.1825122054876247,1.888422987267786,0.4151766263726372,2.0590394946399324,1.3997258501397354,1.4175450761030992,-0.13649130062645437,0.0,0.5829955873226624
3.19,0.2607396234142619,-0.19027210290292623,-0.3584066323278788,-1.1873451904772578,1.8945498615403964,0.42333511496363746,2.112808095438145,1.37440914059527,1.4130857367824246,-0.13737497943200677,0.0,0.5817903164769098
3.192,0.2583554978878674,-0.18647121300521682,-0.3575434505704777,-1.1920627631972567,1.9004449488547104,0.43159087870052815,2.166593462735117,1.3490993976814627,1.4085769497036584,-0.13826624648485708,0.0,0.5805906448117617
3.194,0.25596216946501116,-0.18265899933974653,-0.3566635633736542,-1.19666421142811,1.9061068327351456,0.4399435984117614,2.2203899925983657,1.3238039845416636,1.404016715618859,-0.13916507076267337,0.0,0.5793968431962302
3.196,0.2535598717758258,-0.17883593103700013,-0.35576677756320496,-1.201148844592683,1.9115341513731914,0.44839290522460407,2.27419208392795,1.2985302461399066,1.3994030235778023,-0.1400714201711007,0.0,0.5782091803313916
3.198,0.25114883978722224,-0.17500247983917405,-0.3548529008026073,-1.205515994301759,1.9167255989130347,0.45693838029884615,2.3279941396073567,1.2732855066972713,1.3947338522543011,-0.1409852615339066,0.0,0.577027922658238
3.2,0.24872930975744267,-0.1711591199857553,-0.3539217416934161,-1.2097650148897796,1.9216799267093703,0.4655795545955847,2.3817905676561737,1.2480770671291108,1.3900071712663795,-0.14190656058353274,0.0,0.5758533342664542
3.202,0.2463015191895629,-0.16730632809664472,-0.3529731098760527,-1.2138952839398904,1.9263959445552878,0.47431590868172446,2.4355757823835775,1.2229122024852335,1.3852209424890116,-0.14283528195206466,0.0,0.5746856768042188
3.204,0.24386570678396807,-0.16344458305288842,-0.3520068161309111,-1.217906202797405,1.9308725218781564,0.4831468725707871,2.4893442055417045,1.197798159395458,1.3803731213583361,-0.1437713891626276,0.0,0.5735252093890788
3.206,0.24142211238982647,-0.15957436587508553,-0.35102267247971,-1.2217971970708068,1.9351085889014403,0.492071825600567,2.5430902674779605,1.1727421535227152,1.3754616581660741,-0.14471484462121606,0.0,0.5723721885200009
3.208,0.23897097695558764,-0.1556961595995447,-0.35002049228701376,-1.2255677171194213,1.9391031377704218,0.5010900963481195,2.596808408285411,1.1477513670261585,1.3704844993431204,-0.14566560960897051,0.0,0.571226867990665
3.21,0.23651254247853384,-0.15181044915226502,-0.34900009036184876,-1.2292172385268993,1.9428552236398364,0.510200962582508,2.65049307895012,1.122832946036561,1.3654395887311208,-0.14662364427490188,0.0,0.5700894988040819
